Area,Boro,Area Type,Date,Median Price
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morris Park,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Morrisania,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2015-02,1700
Mott Haven,Bronx,neighborhood,2015-02,1700
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2010-01,
Mott Haven,Bronx,neighborhood,2017-04,1950
Mott Haven,Bronx,neighborhood,2017-04,1950
Mott Haven,Bronx,neighborhood,2017-04,1950
NYC,,city,2010-02,2500
NYC,,city,2010-03,2450
NYC,,city,2010-02,2500
NYC,,city,2010-02,2500
NYC,,city,2010-06,2600
NYC,,city,2010-06,2600
NYC,,city,2010-06,2600
NYC,,city,2010-09,2700
NYC,,city,2010-10,2695
NYC,,city,2010-11,2650
NYC,,city,2010-11,2650
NYC,,city,2011-01,2621
NYC,,city,2010-11,2650
NYC,,city,2010-11,2650
NYC,,city,2010-09,2700
NYC,,city,2010-09,2700
NYC,,city,2011-06,2800
NYC,,city,2011-07,2750
NYC,,city,2011-06,2800
NYC,,city,2011-09,2850
NYC,,city,2011-09,2850
NYC,,city,2011-11,2895
NYC,,city,2011-09,2850
NYC,,city,2011-09,2850
NYC,,city,2011-09,2850
NYC,,city,2012-03,2875
NYC,,city,2012-04,2900
NYC,,city,2011-11,2895
NYC,,city,2012-06,2862.5
NYC,,city,2011-09,2850
NYC,,city,2011-09,2850
NYC,,city,2012-04,2900
NYC,,city,2012-10,2885
NYC,,city,2012-03,2875
NYC,,city,2012-04,2900
NYC,,city,2011-09,2850
NYC,,city,2012-04,2900
NYC,,city,2013-03,2950
NYC,,city,2013-04,2904
NYC,,city,2012-04,2900
NYC,,city,2012-03,2875
NYC,,city,2011-09,2850
NYC,,city,2012-04,2900
NYC,,city,2012-04,2900
NYC,,city,2013-10,2876
NYC,,city,2011-09,2850
NYC,,city,2012-03,2875
NYC,,city,2011-09,2850
NYC,,city,2011-09,2850
NYC,,city,2011-09,2850
NYC,,city,2012-03,2875
NYC,,city,2012-04,2900
NYC,,city,2014-06,2860
NYC,,city,2011-07,2750
NYC,,city,2011-07,2750
NYC,,city,2010-09,2700
NYC,,city,2010-11,2650
NYC,,city,2010-11,2650
NYC,,city,2010-10,2695
NYC,,city,2010-09,2700
NYC,,city,2010-09,2700
NYC,,city,2010-09,2700
NYC,,city,2011-07,2750
NYC,,city,2011-07,2750
NYC,,city,2011-07,2750
NYC,,city,2015-07,2775
NYC,,city,2015-08,2795
NYC,,city,2011-07,2750
NYC,,city,2015-10,2735
NYC,,city,2010-09,2700
NYC,,city,2011-07,2750
NYC,,city,2015-08,2795
NYC,,city,2011-06,2800
NYC,,city,2011-06,2800
NYC,,city,2011-06,2800
NYC,,city,2011-09,2850
NYC,,city,2011-06,2800
NYC,,city,2016-07,2796
NYC,,city,2016-08,2774.5
NYC,,city,2011-07,2750
NYC,,city,2010-09,2700
NYC,,city,2016-11,2680.5
NYC,,city,2016-12,2654
NYC,,city,2010-06,2600
NYC,,city,2010-06,2600
NYC,,city,2017-03,2595
NYC,,city,2010-06,2600
NYC,,city,2010-06,2600
NYC,,city,2017-03,2595
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
New Hyde Park,Queens,neighborhood,2010-01,
NoHo,Manhattan,neighborhood,2010-02,2595
NoHo,Manhattan,neighborhood,2010-03,2495
NoHo,Manhattan,neighborhood,2010-01,2650
NoHo,Manhattan,neighborhood,2010-05,2500
NoHo,Manhattan,neighborhood,2010-06,2600
NoHo,Manhattan,neighborhood,2010-07,2625
NoHo,Manhattan,neighborhood,2010-08,2795
NoHo,Manhattan,neighborhood,2010-09,2825
NoHo,Manhattan,neighborhood,2010-10,2900
NoHo,Manhattan,neighborhood,2010-11,2700
NoHo,Manhattan,neighborhood,2010-12,2750
NoHo,Manhattan,neighborhood,2011-01,2800
NoHo,Manhattan,neighborhood,2011-02,2862.5
NoHo,Manhattan,neighborhood,2011-03,2725
NoHo,Manhattan,neighborhood,2011-04,2950
NoHo,Manhattan,neighborhood,2011-05,2575
NoHo,Manhattan,neighborhood,2011-06,2400
NoHo,Manhattan,neighborhood,2011-07,2947.5
NoHo,Manhattan,neighborhood,2011-08,3085
NoHo,Manhattan,neighborhood,2011-08,3085
NoHo,Manhattan,neighborhood,2011-05,2575
NoHo,Manhattan,neighborhood,2011-11,2875
NoHo,Manhattan,neighborhood,2010-10,2900
NoHo,Manhattan,neighborhood,2012-01,3247.5
NoHo,Manhattan,neighborhood,2012-02,3295
NoHo,Manhattan,neighborhood,2012-02,3295
NoHo,Manhattan,neighborhood,2012-04,3297.5
NoHo,Manhattan,neighborhood,2012-05,3495
NoHo,Manhattan,neighborhood,2012-06,3395
NoHo,Manhattan,neighborhood,2012-02,3295
NoHo,Manhattan,neighborhood,2012-02,3295
NoHo,Manhattan,neighborhood,2012-09,3000
NoHo,Manhattan,neighborhood,2012-10,3097.5
NoHo,Manhattan,neighborhood,2012-09,3000
NoHo,Manhattan,neighborhood,2012-12,3047.5
NoHo,Manhattan,neighborhood,2012-12,3047.5
NoHo,Manhattan,neighborhood,2012-09,3000
NoHo,Manhattan,neighborhood,2013-03,3095
NoHo,Manhattan,neighborhood,2013-03,3095
NoHo,Manhattan,neighborhood,2013-05,3200
NoHo,Manhattan,neighborhood,2013-06,3285
NoHo,Manhattan,neighborhood,2013-07,3300
NoHo,Manhattan,neighborhood,2012-02,3295
NoHo,Manhattan,neighborhood,2012-02,3295
NoHo,Manhattan,neighborhood,2010-05,2500
NoHo,Manhattan,neighborhood,2013-11,3197.5
NoHo,Manhattan,neighborhood,2013-12,3062.5
NoHo,Manhattan,neighborhood,2012-09,3000
NoHo,Manhattan,neighborhood,2014-02,2985
NoHo,Manhattan,neighborhood,2014-03,2995
NoHo,Manhattan,neighborhood,2013-05,3200
NoHo,Manhattan,neighborhood,2014-05,3100
NoHo,Manhattan,neighborhood,2012-04,3297.5
NoHo,Manhattan,neighborhood,2012-06,3395
NoHo,Manhattan,neighborhood,2014-08,3450
NoHo,Manhattan,neighborhood,2014-09,3400
NoHo,Manhattan,neighborhood,2012-04,3297.5
NoHo,Manhattan,neighborhood,2012-06,3395
NoHo,Manhattan,neighborhood,2013-07,3300
NoHo,Manhattan,neighborhood,2012-06,3395
NoHo,Manhattan,neighborhood,2013-05,3200
NoHo,Manhattan,neighborhood,2014-09,3400
NoHo,Manhattan,neighborhood,2015-04,3595
NoHo,Manhattan,neighborhood,2015-05,3329
NoHo,Manhattan,neighborhood,2015-06,3316.5
NoHo,Manhattan,neighborhood,2015-07,3250
NoHo,Manhattan,neighborhood,2015-08,3195
NoHo,Manhattan,neighborhood,2013-05,3200
NoHo,Manhattan,neighborhood,2015-10,3347.5
NoHo,Manhattan,neighborhood,2015-08,3195
NoHo,Manhattan,neighborhood,2015-12,3147
NoHo,Manhattan,neighborhood,2012-02,3295
NoHo,Manhattan,neighborhood,2012-02,3295
NoHo,Manhattan,neighborhood,2016-03,3350
NoHo,Manhattan,neighborhood,2015-04,3595
NoHo,Manhattan,neighborhood,2015-04,3595
NoHo,Manhattan,neighborhood,2015-04,3595
NoHo,Manhattan,neighborhood,2012-06,3395
NoHo,Manhattan,neighborhood,2016-08,3464
NoHo,Manhattan,neighborhood,2016-09,3372.5
NoHo,Manhattan,neighborhood,2016-03,3350
NoHo,Manhattan,neighborhood,2016-11,3325
NoHo,Manhattan,neighborhood,2016-12,3150
NoHo,Manhattan,neighborhood,2013-07,3300
NoHo,Manhattan,neighborhood,2012-06,3395
NoHo,Manhattan,neighborhood,2012-06,3395
NoHo,Manhattan,neighborhood,2012-06,3395
NoHo,Manhattan,neighborhood,2014-09,3400
NoHo,Manhattan,neighborhood,2013-07,3300
North Brooklyn,Brooklyn,submarket,2010-02,2295.5
North Brooklyn,Brooklyn,submarket,2010-03,2300
North Brooklyn,Brooklyn,submarket,2010-03,2300
North Brooklyn,Brooklyn,submarket,2010-03,2300
North Brooklyn,Brooklyn,submarket,2010-06,2400
North Brooklyn,Brooklyn,submarket,2010-07,2500
North Brooklyn,Brooklyn,submarket,2010-06,2400
North Brooklyn,Brooklyn,submarket,2010-07,2500
North Brooklyn,Brooklyn,submarket,2010-10,2535
North Brooklyn,Brooklyn,submarket,2010-11,2520
North Brooklyn,Brooklyn,submarket,2010-07,2500
North Brooklyn,Brooklyn,submarket,2010-07,2500
North Brooklyn,Brooklyn,submarket,2011-02,2425
North Brooklyn,Brooklyn,submarket,2011-03,2700
North Brooklyn,Brooklyn,submarket,2011-03,2700
North Brooklyn,Brooklyn,submarket,2011-05,2650
North Brooklyn,Brooklyn,submarket,2011-06,2800
North Brooklyn,Brooklyn,submarket,2011-07,2721
North Brooklyn,Brooklyn,submarket,2011-08,2518.5
North Brooklyn,Brooklyn,submarket,2011-05,2650
North Brooklyn,Brooklyn,submarket,2011-03,2700
North Brooklyn,Brooklyn,submarket,2011-03,2700
North Brooklyn,Brooklyn,submarket,2011-06,2800
North Brooklyn,Brooklyn,submarket,2012-01,2850
North Brooklyn,Brooklyn,submarket,2012-01,2850
North Brooklyn,Brooklyn,submarket,2011-06,2800
North Brooklyn,Brooklyn,submarket,2012-01,2850
North Brooklyn,Brooklyn,submarket,2012-05,2925
North Brooklyn,Brooklyn,submarket,2012-06,2900
North Brooklyn,Brooklyn,submarket,2012-07,2762.5
North Brooklyn,Brooklyn,submarket,2012-08,3000
North Brooklyn,Brooklyn,submarket,2012-09,3092
North Brooklyn,Brooklyn,submarket,2012-08,3000
North Brooklyn,Brooklyn,submarket,2012-08,3000
North Brooklyn,Brooklyn,submarket,2012-08,3000
North Brooklyn,Brooklyn,submarket,2013-01,2893.5
North Brooklyn,Brooklyn,submarket,2012-01,2850
North Brooklyn,Brooklyn,submarket,2013-03,2845
North Brooklyn,Brooklyn,submarket,2012-01,2850
North Brooklyn,Brooklyn,submarket,2012-06,2900
North Brooklyn,Brooklyn,submarket,2013-06,2999.5
North Brooklyn,Brooklyn,submarket,2013-07,3070
North Brooklyn,Brooklyn,submarket,2013-08,2979
North Brooklyn,Brooklyn,submarket,2013-09,2910
North Brooklyn,Brooklyn,submarket,2013-10,2899
North Brooklyn,Brooklyn,submarket,2012-06,2900
North Brooklyn,Brooklyn,submarket,2013-12,2865
North Brooklyn,Brooklyn,submarket,2014-01,2875
North Brooklyn,Brooklyn,submarket,2014-01,2875
North Brooklyn,Brooklyn,submarket,2014-03,2887
North Brooklyn,Brooklyn,submarket,2014-04,2933
North Brooklyn,Brooklyn,submarket,2014-05,2995
North Brooklyn,Brooklyn,submarket,2014-06,3021.5
North Brooklyn,Brooklyn,submarket,2014-07,3060
North Brooklyn,Brooklyn,submarket,2014-08,3100
North Brooklyn,Brooklyn,submarket,2012-06,2900
North Brooklyn,Brooklyn,submarket,2011-06,2800
North Brooklyn,Brooklyn,submarket,2014-11,2936
North Brooklyn,Brooklyn,submarket,2014-12,2980
North Brooklyn,Brooklyn,submarket,2012-06,2900
North Brooklyn,Brooklyn,submarket,2015-02,2930
North Brooklyn,Brooklyn,submarket,2015-03,2860.5
North Brooklyn,Brooklyn,submarket,2012-06,2900
North Brooklyn,Brooklyn,submarket,2011-06,2800
North Brooklyn,Brooklyn,submarket,2015-06,2895
North Brooklyn,Brooklyn,submarket,2012-06,2900
North Brooklyn,Brooklyn,submarket,2012-06,2900
North Brooklyn,Brooklyn,submarket,2011-06,2800
North Brooklyn,Brooklyn,submarket,2012-06,2900
North Brooklyn,Brooklyn,submarket,2015-11,2856
North Brooklyn,Brooklyn,submarket,2015-12,2812
North Brooklyn,Brooklyn,submarket,2015-02,2930
North Brooklyn,Brooklyn,submarket,2011-06,2800
North Brooklyn,Brooklyn,submarket,2016-03,2782
North Brooklyn,Brooklyn,submarket,2016-04,2752.5
North Brooklyn,Brooklyn,submarket,2016-05,2750
North Brooklyn,Brooklyn,submarket,2016-04,2752.5
North Brooklyn,Brooklyn,submarket,2011-06,2800
North Brooklyn,Brooklyn,submarket,2011-06,2800
North Brooklyn,Brooklyn,submarket,2016-09,2748
North Brooklyn,Brooklyn,submarket,2011-06,2800
North Brooklyn,Brooklyn,submarket,2011-06,2800
North Brooklyn,Brooklyn,submarket,2011-06,2800
North Brooklyn,Brooklyn,submarket,2011-03,2700
North Brooklyn,Brooklyn,submarket,2017-02,2704
North Brooklyn,Brooklyn,submarket,2011-03,2700
North Brooklyn,Brooklyn,submarket,2017-04,2690
North Brooklyn,Brooklyn,submarket,2011-05,2650
North Brooklyn,Brooklyn,submarket,2011-03,2700
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
North Corona,Queens,neighborhood,2010-01,
